,Date,Open
1888,08.29.2012,1428
1889,08.28.2012,1431
1890,08.27.2012,1436
1891,08.24.2012,1442
1892,08.23.2012,1430
1893,08.22.2012,1442
1894,08.21.2012,1403
1895,08.20.2012,1416
1896,08.17.2012,1431
1897,08.16.2012,1427
1898,08.15.2012,1445
1899,08.14.2012,1435
1900,08.13.2012,1430
1901,08.10.2012,1447
1902,08.09.2012,1444
1903,08.08.2012,1445
1904,08.07.2012,1436
1905,08.06.2012,1398
1906,08.03.2012,1351
1907,08.02.2012,1374
1908,08.01.2012,1377
1909,07.31.2012,1398
1910,07.30.2012,1382
1911,07.27.2012,1350
1912,07.26.2012,1317
1913,07.25.2012,1314
1914,07.24.2012,1323
1915,07.23.2012,1391
1916,07.20.2012,1413
1917,07.19.2012,1390
1918,07.18.2012,1382
1919,07.17.2012,1374
1920,07.16.2012,1368
1921,07.13.2012,1340
1922,07.12.2012,1355
1923,07.11.2012,1361
1924,07.10.2012,1352
1925,07.09.2012,1357
1926,07.06.2012,1388
1927,07.05.2012,1407
1928,07.04.2012,1407
1929,07.03.2012,1357
1930,07.02.2012,1350
1931,06.29.2012,1280
1932,06.28.2012,1306
1933,06.27.2012,1288
1934,06.26.2012,1261
1935,06.25.2012,1281
1936,06.22.2012,1306
1937,06.21.2012,1332
1938,06.20.2012,1350
1939,06.19.2012,1348
1940,06.18.2012,1337
1941,06.15.2012,1304
1942,06.14.2012,1309
1943,06.13.2012,1296
1944,06.09.2012,1282
1945,06.08.2012,1303
1946,06.07.2012,1277
1947,06.06.2012,1246
1948,06.05.2012,1239
1949,06.04.2012,1227
1950,06.01.2012,1242
1951,05.31.2012,1273
1952,05.30.2012,1307
1953,05.29.2012,1277
1954,05.28.2012,1272
1955,05.25.2012,1287
1956,05.24.2012,1264
1957,05.23.2012,1321
1958,05.22.2012,1318
1959,05.21.2012,1289
1960,05.18.2012,1313
1961,05.17.2012,1373
1962,05.16.2012,1400
1963,05.15.2012,1401
1964,05.14.2012,1453
1965,05.12.2012,1463
1966,05.11.2012,1489
1967,05.10.2012,1481
1968,05.08.2012,1488
1969,05.07.2012,1489
1970,05.05.2012,1498
1971,05.04.2012,1560
1972,05.03.2012,1569
1973,05.02.2012,1593
1974,04.28.2012,1594
1975,04.27.2012,1574
1976,04.26.2012,1583
1977,04.25.2012,1576
1978,04.24.2012,1572
1979,04.23.2012,1619
1980,04.20.2012,1609
1981,04.19.2012,1583
1982,04.18.2012,1585
1983,04.17.2012,1587
1984,04.16.2012,1612
1985,04.13.2012,1618
1986,04.12.2012,1615
1987,04.11.2012,1606
1988,04.10.2012,1622
1989,04.09.2012,1612
1990,04.06.2012,1642
1991,04.05.2012,1632
1992,04.04.2012,1680
1993,04.03.2012,1643
1994,04.02.2012,1637
1995,03.30.2012,1613
1996,03.29.2012,1647
1997,03.28.2012,1698
1998,03.27.2012,1712
1999,03.26.2012,1668
2000,03.23.2012,1653
2001,03.22.2012,1684
2002,03.21.2012,1693
2003,03.20.2012,1722
2004,03.19.2012,1748
2005,03.16.2012,1754
2006,03.15.2012,1752
2007,03.14.2012,1729
2008,03.13.2012,1714
2009,03.12.2012,1721
2010,03.11.2012,1678
2011,03.07.2012,1676
2012,03.06.2012,1751
2013,03.05.2012,1726
2014,03.02.2012,1723
2015,03.01.2012,1734
2016,02.29.2012,1708
2017,02.28.2012,1728
2018,02.27.2012,1722
2019,02.24.2012,1642
2020,02.22.2012,1653
2021,02.21.2012,1674
2022,02.20.2012,1656
2023,02.17.2012,1642
2024,02.16.2012,1661
2025,02.15.2012,1644
2026,02.14.2012,1646
2027,02.13.2012,1603
2028,02.10.2012,1638
2029,02.09.2012,1643
2030,02.08.2012,1633
2031,02.07.2012,1626
2032,02.06.2012,1625
2033,02.03.2012,1603
2034,02.02.2012,1599
2035,02.01.2012,1577
2036,01.31.2012,1546
2037,01.30.2012,1566
2038,01.27.2012,1573
2039,01.26.2012,1534
2040,01.25.2012,1514
2041,01.24.2012,1525
2042,01.23.2012,1496
2043,01.20.2012,1503
2044,01.19.2012,1488
2045,01.18.2012,1476
2046,01.17.2012,1455
2047,01.16.2012,1446
2048,01.13.2012,1458
2049,01.12.2012,1452
2050,01.11.2012,1469
2051,01.10.2012,1429
2052,01.09.2012,1423
2053,01.06.2012,1415
2054,01.05.2012,1434
2055,01.04.2012,1434
2056,01.03.2012,1381
2057,12.30.2011,1365
2058,12.29.2011,1379
2059,12.28.2011,1398
2060,12.27.2011,1413
2061,12.26.2011,1394
2062,12.23.2011,1396
2063,12.22.2011,1381
2064,12.21.2011,1395
2065,12.20.2011,1370
2066,12.19.2011,1373
2067,12.16.2011,1395
2068,12.15.2011,1369
2069,12.14.2011,1387
2070,12.13.2011,1363
2071,12.12.2011,1410
2072,12.09.2011,1472
2073,12.08.2011,1467
2074,12.07.2011,1485
2075,12.06.2011,1559
2076,12.05.2011,1547
2077,12.02.2011,1546
2078,12.01.2011,1541
2079,11.30.2011,1467
2080,11.29.2011,1475
2081,11.28.2011,1413
2082,11.25.2011,1402
2083,11.24.2011,1422
2084,11.23.2011,1431
2085,11.22.2011,1424
2086,11.21.2011,1495
2087,11.18.2011,1512
2088,11.17.2011,1520
2089,11.16.2011,1526
2090,11.15.2011,1527
2091,11.14.2011,1531
2092,11.11.2011,1529
2093,11.10.2011,1512
2094,11.09.2011,1579
2095,11.08.2011,1563
2096,11.07.2011,1543
2097,11.03.2011,1526
2098,11.02.2011,1484
2099,11.01.2011,1563
2100,10.31.2011,1610
2101,10.28.2011,1592
2102,10.27.2011,1530
2103,10.26.2011,1500
2104,10.25.2011,1508
2105,10.24.2011,1456
2106,10.21.2011,1422
2107,10.20.2011,1438
2108,10.19.2011,1427
2109,10.18.2011,1427
2110,10.17.2011,1449
2111,10.14.2011,1396
2112,10.13.2011,1406
2113,10.12.2011,1355
2114,10.11.2011,1365
2115,10.10.2011,1311
2116,10.07.2011,1271
2117,10.06.2011,1217
2118,10.05.2011,1223
2119,10.04.2011,1291
2120,10.03.2011,1341
2121,09.30.2011,1389
2122,09.29.2011,1367
2123,09.28.2011,1369
2124,09.27.2011,1316
2125,09.26.2011,1315
2126,09.23.2011,1387
2127,09.22.2011,1518
2128,09.21.2011,1535
2129,09.20.2011,1526
2130,09.19.2011,1574
2131,09.16.2011,1603
2132,09.15.2011,1570
2133,09.14.2011,1572
2134,09.13.2011,1566
2135,09.12.2011,1625
2136,09.09.2011,1675
2137,09.08.2011,1669
2138,09.07.2011,1618
2139,09.06.2011,1616
2140,09.05.2011,1657
2141,09.02.2011,1701
2142,09.01.2011,1702
2143,08.31.2011,1662
2144,08.30.2011,1667
2145,08.29.2011,1596
2146,08.26.2011,1583
2147,08.25.2011,1596
2148,08.24.2011,1578
2149,08.23.2011,1576
2150,08.22.2011,1575
2151,08.19.2011,1587
2152,08.18.2011,1663
2153,08.17.2011,1633
2154,08.16.2011,1655
2155,08.15.2011,1594
2156,08.12.2011,1544
2157,08.11.2011,1537
2158,08.10.2011,1610
2159,08.09.2011,1657
2160,08.08.2011,1798
2161,08.05.2011,1855
2162,08.04.2011,1901
2163,08.03.2011,1965
2164,08.02.2011,1985
2165,08.01.2011,1965
2166,07.29.2011,1985
2167,07.28.2011,1976
2168,07.27.2011,1987
2169,07.26.2011,1980
2170,07.25.2011,1977
2171,07.22.2011,1972
2172,07.21.2011,1936
2173,07.20.2011,1926
2174,07.19.2011,1904
2175,07.18.2011,1938
2176,07.15.2011,1939
2177,07.14.2011,1940
2178,07.13.2011,1917
2179,07.12.2011,1919
2180,07.11.2011,1957
2181,07.08.2011,1978
2182,07.07.2011,1939
2183,07.06.2011,1952
2184,07.05.2011,1948
2185,07.04.2011,1936
2186,07.01.2011,1906
2187,06.30.2011,1894
2188,06.29.2011,1874
2189,06.28.2011,1842
2190,06.27.2011,1856
2191,06.24.2011,1829
2192,06.23.2011,1878
2193,06.22.2011,1872
2194,06.21.2011,1858
2195,06.20.2011,1878
2196,06.17.2011,1896
2197,06.16.2011,1919
2198,06.15.2011,1925
2199,06.14.2011,1920
2200,06.10.2011,1940
2201,06.09.2011,1913
2202,06.08.2011,1904
2203,06.07.2011,1865
2204,06.06.2011,1858
2205,06.03.2011,1883
2206,06.02.2011,1876
2207,06.01.2011,1888
2208,05.31.2011,1865
2209,05.30.2011,1858
2210,05.27.2011,1815
2211,05.26.2011,1808
2212,05.25.2011,1801
2213,05.24.2011,1764
2214,05.23.2011,1825
2215,05.20.2011,1858
2216,05.19.2011,1849
2217,05.18.2011,1827
2218,05.17.2011,1846
2219,05.16.2011,1866
2220,05.13.2011,1864
2221,05.12.2011,1908
2222,05.11.2011,1927
2223,05.10.2011,1936
2224,05.06.2011,1916
2225,05.05.2011,1950
2226,05.04.2011,1976
2227,05.03.2011,2026
2228,04.29.2011,2028
2229,04.28.2011,2015
2230,04.27.2011,2033
2231,04.26.2011,2030
2232,04.25.2011,2049
2233,04.22.2011,2039
2234,04.21.2011,2030
2235,04.20.2011,1988
2236,04.19.2011,1950
2237,04.18.2011,2030
2238,04.15.2011,2028
2239,04.14.2011,2062
2240,04.13.2011,2062
2241,04.12.2011,2113
2242,04.11.2011,2123
2243,04.08.2011,2089
2244,04.07.2011,2110
2245,04.06.2011,2088
2246,04.05.2011,2092
2247,04.04.2011,2080
2248,04.01.2011,2044
2249,03.31.2011,2035
2250,03.30.2011,2018
2251,03.29.2011,2045
2252,03.28.2011,2043
2253,03.25.2011,2030
2254,03.24.2011,1997
2255,03.23.2011,1976
2256,03.22.2011,1981
2257,03.21.2011,1962
2258,03.18.2011,1945
2259,03.17.2011,1915
2260,03.16.2011,1906
2261,03.15.2011,1944
2262,03.14.2011,1929
2263,03.11.2011,1949
2264,03.10.2011,2012
2265,03.09.2011,2028
2266,03.05.2011,2012
2267,03.04.2011,2017
2268,03.03.2011,1991
2269,03.02.2011,1968
2270,03.01.2011,1971
2271,02.28.2011,1932
2272,02.25.2011,1901
2273,02.24.2011,1874
2274,02.22.2011,1889
2275,02.21.2011,1868
2276,02.18.2011,1869
2277,02.17.2011,1877
2278,02.16.2011,1865
2279,02.15.2011,1879
2280,02.14.2011,1881
2281,02.11.2011,1846
2282,02.10.2011,1900
2283,02.09.2011,1910
2284,02.08.2011,1935
2285,02.07.2011,1928
2286,02.04.2011,1917
2287,02.03.2011,1931
2288,02.02.2011,1910
2289,02.01.2011,1870
2290,01.31.2011,1884
2291,01.28.2011,1911
2292,01.27.2011,1894
2293,01.26.2011,1863
2294,01.25.2011,1861
2295,01.24.2011,1884
2296,01.21.2011,1868
2297,01.20.2011,1902
2298,01.19.2011,1900
2299,01.18.2011,1901
2300,01.17.2011,1870
2301,01.14.2011,1879
2302,01.13.2011,1868
2303,01.12.2011,1802
2304,01.11.2011,1770
2305,12.30.2010,1767
2306,12.29.2010,1769
2307,12.28.2010,1763
2308,12.27.2010,1769
2309,12.24.2010,1765
2310,12.23.2010,1763
2311,12.22.2010,1755
2312,12.21.2010,1739
2313,12.20.2010,1743
2314,12.17.2010,1744
2315,12.16.2010,1757
2316,12.15.2010,1745
2317,12.14.2010,1735
2318,12.13.2010,1712
2319,12.10.2010,1711
2320,12.09.2010,1694
2321,12.08.2010,1721
2322,12.07.2010,1711
2323,12.06.2010,1687
2324,12.03.2010,1665
2325,12.02.2010,1633
2326,12.01.2010,1597
2327,11.30.2010,1589
2328,11.29.2010,1602
2329,11.26.2010,1618
2330,11.25.2010,1600
2331,11.24.2010,1573
2332,11.23.2010,1599
2333,11.22.2010,1600
2334,11.19.2010,1598
2335,11.18.2010,1570
2336,11.17.2010,1568
2337,11.16.2010,1609
2338,11.15.2010,1606
2339,11.13.2010,1610
2340,11.12.2010,1629
2341,11.11.2010,1637
2342,11.10.2010,1659
2343,11.09.2010,1629
2344,11.08.2010,1603
2345,11.03.2010,1604
2346,11.02.2010,1600
2347,11.01.2010,1586
2348,10.29.2010,1583
2349,10.28.2010,1583
2350,10.27.2010,1609
2351,10.26.2010,1620
2352,10.25.2010,1608
2353,10.22.2010,1604
2354,10.21.2010,1558
2355,10.20.2010,1570
2356,10.19.2010,1583
2357,10.18.2010,1581
2358,10.15.2010,1586
2359,10.14.2010,1588
2360,10.13.2010,1574
2361,10.12.2010,1588
2362,10.11.2010,1566
2363,10.08.2010,1584
2364,10.07.2010,1577
2365,10.06.2010,1568
2366,10.05.2010,1542
2367,10.04.2010,1532
2368,10.01.2010,1507
2369,09.30.2010,1494
2370,09.29.2010,1483
2371,09.28.2010,1487
2372,09.27.2010,1488
2373,09.24.2010,1477
2374,09.23.2010,1477
2375,09.22.2010,1478
2376,09.21.2010,1467
2377,09.20.2010,1464
2378,09.17.2010,1463
2379,09.16.2010,1484
2380,09.15.2010,1493
2381,09.14.2010,1503
2382,09.13.2010,1487
2383,09.10.2010,1492
2384,09.09.2010,1469
2385,09.08.2010,1453
2386,09.07.2010,1469
2387,09.06.2010,1467
2388,09.03.2010,1455
2389,09.02.2010,1449
2390,09.01.2010,1421
2391,08.31.2010,1427
2392,08.30.2010,1421
2393,08.27.2010,1409
2394,08.26.2010,1386
2395,08.25.2010,1399
2396,08.24.2010,1423
2397,08.23.2010,1424
2398,08.20.2010,1446
2399,08.19.2010,1458
2400,08.18.2010,1464
2401,08.17.2010,1445
2402,08.16.2010,1445
2403,08.13.2010,1447
2404,08.12.2010,1460
2405,08.11.2010,1492
2406,08.10.2010,1520
2407,08.09.2010,1509
2408,08.06.2010,1517
2409,08.05.2010,1523
2410,08.04.2010,1517
2411,08.03.2010,1523
2412,08.02.2010,1479
2413,07.30.2010,1503
2414,07.29.2010,1474
2415,07.28.2010,1481
2416,07.27.2010,1468
2417,07.26.2010,1449
2418,07.23.2010,1443
2419,07.22.2010,1417
2420,07.21.2010,1388
2421,07.20.2010,1395
2422,07.19.2010,1389
2423,07.16.2010,1403
2424,07.15.2010,1412
2425,07.14.2010,1409
2426,07.13.2010,1385
2427,07.12.2010,1359
2428,07.09.2010,1356
2429,07.08.2010,1352
2430,07.07.2010,1353
2431,07.06.2010,1317
2432,07.05.2010,1316
2433,07.02.2010,1288
2434,07.01.2010,1339
2435,06.30.2010,1356
2436,06.29.2010,1404
2437,06.28.2010,1386
2438,06.25.2010,1403
2439,06.24.2010,1418
2440,06.23.2010,1434
2441,06.22.2010,1457
2442,06.21.2010,1410
2443,06.18.2010,1400
2444,06.17.2010,1401
2445,06.16.2010,1395
2446,06.15.2010,1356
2447,06.11.2010,1358
2448,06.10.2010,1334
2449,06.09.2010,1315
2450,06.08.2010,1336
2451,06.07.2010,1359
2452,06.04.2010,1390
2453,06.03.2010,1383
2454,06.02.2010,1373
2455,06.01.2010,1384
2456,05.31.2010,1366
2457,05.28.2010,1358
2458,05.27.2010,1304
2459,05.26.2010,1227
2460,05.25.2010,1314
2461,05.24.2010,1297
2462,05.21.2010,1303
2463,05.20.2010,1379
2464,05.19.2010,1438
2465,05.18.2010,1422
2466,05.17.2010,1441
2467,05.14.2010,1475
2468,05.13.2010,1485
2469,05.12.2010,1420
2470,05.11.2010,1371
2471,05.07.2010,1450
2472,05.06.2010,1482
2473,05.05.2010,1517
2474,05.04.2010,1572
2475,04.30.2010,1587
2476,04.29.2010,1563
2477,04.28.2010,1603
2478,04.27.2010,1626
2479,04.26.2010,1604
2480,04.23.2010,1583
2481,04.22.2010,1610
2482,04.21.2010,1619
2483,04.20.2010,1601
2484,04.19.2010,1642
2485,04.16.2010,1676
2486,04.15.2010,1673
2487,04.14.2010,1643
2488,04.13.2010,1648
2489,04.12.2010,1631
2490,04.09.2010,1600
2491,04.08.2010,1613
2492,04.07.2010,1633
2493,04.06.2010,1626
2494,04.05.2010,1614
2495,04.02.2010,1608
2496,04.01.2010,1572
2497,03.31.2010,1562
2498,03.30.2010,1551
2499,03.29.2010,1522
2500,03.26.2010,1515
2501,03.25.2010,1513
2502,03.24.2010,1526
2503,03.23.2010,1527
2504,03.22.2010,1546
2505,03.19.2010,1560
2506,03.18.2010,1563
2507,03.17.2010,1536
2508,03.16.2010,1514
2509,03.15.2010,1534
2510,03.12.2010,1503
2511,03.11.2010,1501
2512,03.10.2010,1502
2513,03.09.2010,1508
2514,03.05.2010,1468
2515,03.04.2010,1460
2516,03.03.2010,1445
2517,03.02.2010,1427
2518,03.01.2010,1408
2519,02.27.2010,1389
2520,02.26.2010,1373
2521,02.25.2010,1401
2522,02.24.2010,1423
2523,02.19.2010,1410
2524,02.18.2010,1421
2525,02.17.2010,1418
2526,02.16.2010,1377
2527,02.15.2010,1363
2528,02.12.2010,1391
2529,02.11.2010,1387
2530,02.10.2010,1390
2531,02.09.2010,1376
2532,02.08.2010,1411
2533,02.05.2010,1462
2534,02.04.2010,1507
2535,02.03.2010,1498
2536,02.02.2010,1470
2537,02.01.2010,1473
2538,01.29.2010,1458
2539,01.28.2010,1448
2540,01.27.2010,1444
2541,01.26.2010,1485
2542,01.25.2010,1491
2543,01.22.2010,1530
2544,01.21.2010,1556
2545,01.20.2010,1580
2546,01.19.2010,1581
2547,01.18.2010,1559
2548,01.15.2010,1561
2549,01.14.2010,1538
2550,01.13.2010,1535
2551,01.12.2010,1550
2552,01.11.2010,1444
2553,12.31.2009,1426
2554,12.30.2009,1444
2555,12.29.2009,1452
2556,12.28.2009,1451
2557,12.25.2009,1443
2558,12.24.2009,1434
2559,12.23.2009,1421
2560,12.22.2009,1425
2561,12.21.2009,1411
2562,12.18.2009,1403
2563,12.17.2009,1448
2564,12.16.2009,1396
2565,12.15.2009,1381
2566,12.14.2009,1366
2567,12.11.2009,1351
2568,12.10.2009,1348
2569,12.09.2009,1351
2570,12.08.2009,1389
2571,12.07.2009,1425
2572,12.04.2009,1411
2573,12.03.2009,1415
2574,12.02.2009,1415
2575,12.01.2009,1372
2576,11.30.2009,1369
2577,11.27.2009,1366
2578,11.26.2009,1427
2579,11.25.2009,1447
2580,11.24.2009,1466
2581,11.23.2009,1436
2582,11.20.2009,1450
2583,11.19.2009,1486
2584,11.18.2009,1472
2585,11.17.2009,1481
2586,11.16.2009,1419
2587,11.13.2009,1425
2588,11.12.2009,1434
2589,11.11.2009,1436
2590,11.10.2009,1408
2591,11.09.2009,1337
2592,11.06.2009,1348
2593,11.05.2009,1306
2594,11.03.2009,1357
2595,11.02.2009,1358
2596,10.30.2009,1377
2597,10.29.2009,1368
2598,10.28.2009,1421
2599,10.27.2009,1476
2600,10.26.2009,1461
2601,10.23.2009,1448
2602,10.22.2009,1446
2603,10.21.2009,1446
2604,10.20.2009,1433
2605,10.19.2009,1408
2606,10.16.2009,1434
2607,10.15.2009,1441
2608,10.14.2009,1400
2609,10.13.2009,1428
2610,10.12.2009,1372
2611,10.09.2009,1334
2612,10.08.2009,1287
2613,10.07.2009,1270
2614,10.06.2009,1227
2615,10.05.2009,1224
2616,10.02.2009,1266
2617,10.01.2009,1254
2618,09.30.2009,1260
2619,09.29.2009,1248
2620,09.28.2009,1225
2621,09.25.2009,1242
2622,09.24.2009,1254
2623,09.23.2009,1249
2624,09.22.2009,1210
2625,09.21.2009,1245
2626,09.18.2009,1231
2627,09.17.2009,1246
2628,09.16.2009,1225
2629,09.15.2009,1194
2630,09.14.2009,1196
2631,09.11.2009,1166
2632,09.10.2009,1159
2633,09.09.2009,1136
2634,09.08.2009,1093
2635,09.07.2009,1063
2636,09.04.2009,1074
2637,09.03.2009,1053
2638,09.02.2009,1073
2639,09.01.2009,1067
2640,08.31.2009,1089
2641,08.28.2009,1070
2642,08.27.2009,1072
2643,08.26.2009,1102
2644,08.25.2009,1094
2645,08.24.2009,1050
2646,08.21.2009,1018
2647,08.20.2009,987
2648,08.19.2009,1002
2649,08.18.2009,1011
2650,08.17.2009,1059
2651,08.14.2009,1054
2652,08.13.2009,1025
2653,08.12.2009,1031
2654,08.11.2009,1065
2655,08.10.2009,1080
2656,08.07.2009,1083
2657,08.06.2009,1093
2658,08.05.2009,1074
2659,08.04.2009,1067
2660,08.03.2009,1017
2661,07.31.2009,1002
2662,07.30.2009,973
2663,07.29.2009,1001
2664,07.28.2009,1037
2665,07.27.2009,1012
2666,07.24.2009,976
2667,07.23.2009,963
2668,07.22.2009,987
2669,07.21.2009,972
2670,07.20.2009,925
2671,07.17.2009,903
2672,07.16.2009,887
2673,07.15.2009,866
2674,07.14.2009,836
2675,07.13.2009,835
2676,07.10.2009,884
2677,07.09.2009,889
2678,07.08.2009,922
2679,07.07.2009,921
2680,07.06.2009,950
2681,07.03.2009,960
2682,07.02.2009,978
2683,07.01.2009,967
2684,06.30.2009,951
2685,06.29.2009,955
2686,06.26.2009,947
2687,06.25.2009,959
2688,06.24.2009,932
2689,06.23.2009,957
2690,06.22.2009,1011
2691,06.19.2009,998
2692,06.18.2009,1038
2693,06.17.2009,1082
2694,06.16.2009,1077
2695,06.15.2009,1127
2696,06.11.2009,1121
2697,06.10.2009,1106
2698,06.09.2009,1096
2699,06.08.2009,1149
2700,06.05.2009,1108
2701,06.04.2009,1125
2702,06.03.2009,1180
2703,06.02.2009,1167
2704,06.01.2009,1088
2705,05.29.2009,1053
2706,05.28.2009,1030
2707,05.27.2009,990
2708,05.26.2009,1017
2709,05.25.2009,1014
2710,05.22.2009,1001
2711,05.21.2009,1023
2712,05.20.2009,971
2713,05.19.2009,939
2714,05.18.2009,936
2715,05.15.2009,932
2716,05.14.2009,947
2717,05.13.2009,979
2718,05.12.2009,938
2719,05.08.2009,942
2720,05.07.2009,897
2721,05.06.2009,871
2722,05.05.2009,856
2723,05.04.2009,833
2724,04.30.2009,814
2725,04.29.2009,784
2726,04.28.2009,803
2727,04.27.2009,831
2728,04.24.2009,820
2729,04.23.2009,785
2730,04.22.2009,775
2731,04.21.2009,796
2732,04.20.2009,834
2733,04.17.2009,819
2734,04.16.2009,807
2735,04.15.2009,807
2736,04.14.2009,814
2737,04.13.2009,817
2738,04.10.2009,811
2739,04.09.2009,761
2740,04.08.2009,740
2741,04.07.2009,748
2742,04.06.2009,746
2743,04.03.2009,733
2744,04.02.2009,685
2745,04.01.2009,689
2746,03.31.2009,683
2747,03.30.2009,721
2748,03.27.2009,752
2749,03.26.2009,740
2750,03.25.2009,722
2751,03.24.2009,737
2752,03.23.2009,696
2753,03.20.2009,694
2754,03.19.2009,650
2755,03.18.2009,665
2756,03.17.2009,649
2757,03.16.2009,652
2758,03.13.2009,618
2759,03.12.2009,627
2760,03.11.2009,634
2761,03.10.2009,576
2762,03.06.2009,559
2763,03.05.2009,562
2764,03.04.2009,540
2765,03.03.2009,539
2766,03.02.2009,544
2767,02.27.2009,547
2768,02.26.2009,538
2769,02.25.2009,524
2770,02.24.2009,517
2771,02.20.2009,549
2772,02.19.2009,524
2773,02.18.2009,552
2774,02.17.2009,609
2775,02.16.2009,624
2776,02.13.2009,611
2777,02.12.2009,620
2778,02.11.2009,602
2779,02.10.2009,569
2780,02.09.2009,520
2781,02.06.2009,513
2782,02.05.2009,514
2783,02.04.2009,512
2784,02.03.2009,508
2785,02.02.2009,535
2786,01.30.2009,530
2787,01.29.2009,546
2788,01.28.2009,547
2789,01.27.2009,539
2790,01.26.2009,498
2791,01.23.2009,515
2792,01.22.2009,530
2793,01.21.2009,514
2794,01.20.2009,531
2795,01.19.2009,566
2796,01.16.2009,569
2797,01.15.2009,587
2798,01.14.2009,621
2799,01.13.2009,628
2800,01.12.2009,626
2801,01.11.2009,631
